Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
gamgoum,القمقـوم,0.00132498,13,0.0,9.24413,0.295769,4.44086,0.63,3.972,0.154951,3.05511,7.91815,13.4097,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-04-28 00:00:00
harka,الحركـة,0.00608207,35,0.0,13.3472,0.395897,6.98,0.0,0.0,1.42,5.25246,23.1853,9.0583,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-04-28 00:00:00
siliana,سليانـــــــة,0.176395,14,0.0,11.3188,2.82673,8.57134,0.0,0.2189,3.07689,4.36559,32.047,6.40136,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-04-28 00:00:00
lakhmess,لخمـــــــاس,0.0282423,15,3.8e-05,2.12583,0.406194,1.31751,0.001132,0.015697,1.48475,0.624282,10.8139,1.46779,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-04-28 00:00:00
rmil,الرميـــــــل,0.0377075,16,0.0,0.7644,0.111472,0.758222,0.0,0.0,0.582374,0.422222,9.73857,0.5821,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-04-28 00:00:00
birmcherga,بئر المشارقـــة,0.13712,17,0.0012,10.4613,0.626712,7.61539,0.0336,0.49352,2.54987,6.60119,24.3026,11.5424,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-04-28 00:00:00
rmel,الرمــــــل,0.0,18,0.01075,21.0906,0.552879,26.9176,0.301,1.80086,1.02624,6.10044,15.4953,2.64772,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-04-28 00:00:00
nebhana,نبهانــــــة,0.000987506,19,0.0,6.05891,0.352579,5.73819,0.236006,0.525203,1.84899,1.46429,20.0992,2.52272,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-04-28 00:00:00
sidisaad,سيدي سعـــد,0.142622,20,0.0,22.7753,1.47962,6.02505,0.066108,0.066108,2.67582,3.59222,37.4341,26.4184,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-04-28 00:00:00
elhaouareb,هـــــــوارب,0.212043,21,0.0,1.07295,1.54359,7.27177,0.015985,0.028406,0.880421,0.197893,13.3567,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-04-28 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,1.95736,0.302729,0.921179,0.0,0.0,0.0109432,0.408194,1.18431,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-04-28 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0280088,0.407372,0.0,0.022,0.0245687,0.331459,1.47731,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-04-28 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,0.06,0.0354364,1.37003,0.0,0.02,0.00478571,0.178302,2.02647,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-04-28 00:00:00
bezirk,بزيـــــــغ,0.000655818,25,0.0,2.861,0.0179182,3.26059,0.0,0.042,0.385796,0.216297,4.66983,0.17304,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-04-28 00:00:00
chiba,شيبـــــــة,0.00112563,26,0.0,0.979467,0.0282609,1.19062,0.0,0.050184,0.40619,0.000396769,6.3468,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-04-28 00:00:00
masri,مصــــــري,0.00581787,27,0.06,2.9399,0.0672874,3.75377,1.53,5.2517,0.400928,1.25947,4.25797,2.80801,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-04-28 00:00:00
lebna,لبنــــــــة,0.00388027,28,0.0,4.65508,0.155476,5.68115,0.0,0.0,0.762047,0.491074,17.6754,0.59821,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-04-28 00:00:00
hma,الحمـــــى,0.00189618,29,0.0,3.58229,0.0461605,4.08429,0.0,0.03504,0.060987,0.760709,4.37499,0.263312,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-04-28 00:00:00
abid,العبيـــــــد,0.0017182,30,0.0,4.1284,0.0425088,4.02236,0.0,0.0132,0.221428,0.287381,5.19835,0.78098,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-04-28 00:00:00
mellegue,مـــــلاق,0.477857,1,0.02,18.7256,29.1361,66.444,33.7247,59.4794,15.1831,8.20538,133.548,8.60741,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-04-27 00:00:00
sarrat,سراط,1.34973,36,0.02707,8.65467,2.8936,9.24519,0.866516,1.63719,1.382,2.39031,13.3488,4.35743,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-04-27 00:00:00
benmetir,بني مطيــر,0.0192195,2,0.0432,43.6446,3.15573,24.6128,1.1664,12.9285,4.65287,27.9314,41.172,40.6383,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-04-27 00:00:00
kasseb,كســاب,0.109305,3,0.0648,26.2375,4.0097,26.2888,1.7496,15.255,3.88401,23.6581,41.7049,22.3902,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-04-27 00:00:00
barbara,بربرة,0.131286,4,0.16682,61.1065,6.80328,51.1397,6.02911,41.3126,8.57463,68.4048,80.6957,58.6827,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-04-27 00:00:00
sidisalem,سيدي ســــالم,0.17,5,0.0432,149.324,14.7629,81.1649,1.16028,76.7329,45.272,119.998,360.129,229.725,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-04-27 00:00:00
bouheurtma,بو هرتمـــــه,0.0834068,6,0.028801,53.7035,5.29662,44.2512,1.30187,37.4602,8.32129,49.0201,76.7709,68.8727,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-04-27 00:00:00
joumine,جوميــــــن,0.102028,7,0.099845,26.1855,3.17006,33.5328,2.6925,19.5098,6.67555,28.8235,72.8013,31.1722,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-04-27 00:00:00
ghezala,غزالـــــــة,0.0130783,8,0.0171,2.1716,0.151285,2.30186,0.050254,0.050254,0.955746,2.79456,9.11061,2.7441,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-04-27 00:00:00
melah,المالح,0.0242697,33,0.0,10.188,0.728931,9.50874,0.0,0.0,1.57,10.9086,24.513,5.473,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-04-27 00:00:00
tine,الطين,0.012551,34,0.0,3.0229,0.112657,2.85651,0.0,0.0,1.39,2.47521,16.581,3.6196,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-04-27 00:00:00
sejnane,سجنــــــان,0.101108,9,0.840273,61.4571,4.00067,64.665,21.3471,140.227,6.74178,49.3039,116.638,43.5266,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-04-27 00:00:00
zarga,الزرقـة,0.0274365,10,0.005472,24.274,2.34941,20.7849,1.27033,1.58911,2.08,18.1775,21.152,21.142,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-04-27 00:00:00
kebir,الكبيــر,0.0801451,31,0.0,43.292,3.5291,28.4816,0.0,11.5034,0.804585,19.7356,36.0796,28.6,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-04-27 00:00:00
moula,المولى,0.0506439,32,0.0,19.856,1.84663,20.1526,0.08159,8.08648,0.59641,11.1117,30.1876,19.88,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-04-27 00:00:00
selbarrak,سيدي البــــراق,0.566405,11,0.779,205.057,14.465,203.021,16.7652,109.023,21.6344,126.515,288.199,130.127,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-04-27 00:00:00
ziatine,الزياتيـن,0.220182,12,0.047836,16.8348,0.754652,14.5442,0.749257,6.24755,2.35,9.76533,27.965,13.592,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-04-27 00:00:00
gamgoum,القمقـوم,0.00264996,13,0.0,9.24413,0.294444,4.43953,0.63,3.972,0.154951,3.05253,7.91299,13.4448,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-04-27 00:00:00
harka,الحركـة,0.0,35,0.0,13.3472,0.389815,6.97392,0.0,0.0,1.42,5.24448,23.138,9.0583,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-04-27 00:00:00
siliana,سليانـــــــة,2.01873,14,0.0,11.1478,2.65034,8.39494,0.0,0.2189,3.07689,4.35332,31.9445,6.40136,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-04-27 00:00:00
lakhmess,لخمـــــــاس,0.151206,15,4.2e-05,2.09832,0.377951,1.28926,0.001094,0.015659,1.48475,0.62226,10.7644,1.46779,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-04-27 00:00:00
rmil,الرميـــــــل,0.0143087,16,0.0,0.727,0.0737647,0.720515,0.0,0.0,0.582374,0.420359,9.71915,0.5821,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-04-27 00:00:00
birmcherga,بئر المشارقـــة,0.13767,17,0.0012,10.3322,0.489592,7.47827,0.0324,0.49232,2.54987,6.60119,24.2176,11.5772,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-04-27 00:00:00
rmel,الرمــــــل,0.345255,18,0.01075,21.144,0.552879,26.9176,0.29025,1.79011,1.02624,6.10044,15.461,2.66586,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-04-27 00:00:00
nebhana,نبهانــــــة,0.0969913,19,0.0,6.05891,0.351592,5.7372,0.236006,0.525203,1.84899,1.46429,20.0376,2.53174,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-04-27 00:00:00
sidisaad,سيدي سعـــد,0.145623,20,0.0,22.6388,1.33699,5.88243,0.066108,0.066108,2.67582,3.57704,37.3449,26.4184,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-04-27 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0,0.864136,1.33155,7.05973,0.015985,0.028406,0.880421,0.197756,13.3274,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-04-27 00:00:00
sficifa,سفيسيفة,0.000819177,22,0.0,1.96081,0.302729,0.921179,0.0,0.0,0.0109432,0.407669,1.18394,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-04-27 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0280088,0.407372,0.0,0.022,0.0245687,0.330165,1.47649,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-04-27 00:00:00
elbrek,البــــــــرك,0.000744075,24,0.0,0.07,0.0354364,1.37003,0.0,0.02,0.00478571,0.177692,2.02631,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-04-27 00:00:00
bezirk,بزيـــــــغ,0.0077968,25,0.0,2.861,0.0172624,3.25994,0.0,0.042,0.385796,0.215748,4.65697,0.17304,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-04-27 00:00:00
chiba,شيبـــــــة,0.00201675,26,0.0,0.979467,0.0271353,1.18949,0.0,0.050184,0.40619,0.000394877,6.33326,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-04-27 00:00:00
masri,مصــــــري,0.0,27,0.07,2.99624,0.0614696,3.74795,1.47,5.1917,0.400928,1.24897,4.24461,2.74806,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-04-27 00:00:00
lebna,لبنــــــــة,0.046922,28,0.0,4.65508,0.151596,5.67727,0.0,0.0,0.762047,0.491074,17.65,0.605565,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-04-27 00:00:00
hma,الحمـــــى,0.00232959,29,0.0,3.58229,0.0442643,4.08239,0.0,0.03504,0.060987,0.760709,4.37295,0.267793,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-04-27 00:00:00
abid,العبيـــــــد,0.00130583,30,0.0,4.1284,0.0407906,4.02064,0.0,0.0132,0.221428,0.286169,5.19097,0.78098,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-04-27 00:00:00
mellegue,مـــــلاق,0.15138,1,0.11,18.2717,28.6583,65.9661,33.7047,59.4594,15.1831,8.18295,133.042,8.79698,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-04-26 00:00:00
sarrat,سراط,0.00177528,36,0.01123,7.33682,1.54386,7.89546,0.839446,1.61012,1.382,2.38854,13.3027,4.41614,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-04-26 00:00:00
benmetir,بني مطيــر,0.0453342,2,0.0432,43.6705,3.13651,24.5936,1.1232,12.8853,4.65287,27.9105,41.0169,40.654,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-04-26 00:00:00
kasseb,كســاب,0.110277,3,0.0648,26.1946,3.90039,26.1795,1.6848,15.1902,3.88401,23.6581,41.5755,22.4294,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-04-26 00:00:00
barbara,بربرة,0.129858,4,0.20448,61.1497,6.67199,51.0084,5.86229,41.1458,8.57463,68.3869,80.4099,58.7655,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-04-26 00:00:00
sidisalem,سيدي ســــالم,0.0,5,0.0432,144.641,14.5929,80.9949,1.11708,76.6897,45.272,119.998,358.62,230.8,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-04-26 00:00:00
