FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,RTE_,RTE_ID,RTE_MAN_,RTE_MAN_ID,RTE_NOM,RTE_TYP,long_piste
"0","0","0","0",92.53295,"0","0","0","0",,P,"0"
"0","0","0","0",191.66685,"0","0","0","0",,P,"0"
"0","0","0","0",920.69785,"0","0","0","0",,P,"1"
"0","0","0","0",291.42116,"0","0","0","0",,P,"0"
"0","0","0","0",52.31257,"0","0","0","0",,P,"0"
"0","0","0","0",121.34426,"0","0","0","0",,P,"0"
"0","0","0","0",66.55789,"0","0","0","0",,P,"0"
"0","0","0","0",56.99849,"0","0","0","0",,P,"0"
"0","0","0","0",592.01327,"0","0","0","0",,P,"1"
"0","0","0","0",78.68520,"0","0","0","0",,P,"0"
"0","0","0","0",105.16620,"0","0","0","0",,P,"0"
"0","0","0","0",765.09664,"0","0","0","0",,P,"1"
"0","0","0","0",676.90324,"0","0","0","0",,P,"1"
"0","0","0","0",47.97287,"0","0","0","0",,P,"0"
"0","0","0","0",998.35346,"0","0","0","0",,P,"1"
"0","0","0","0",321.62742,"0","0","0","0",,P,"0"
"0","0","0","0",275.41938,"0","0","0","0",,P,"0"
"0","0","0","0",181.27327,"0","0","0","0",,P,"0"
"0","0","0","0",124.50731,"0","0","0","0",,P,"0"
"0","0","0","0",1682.92060,"0","0","0","0",,P,"2"
"0","0","0","0",336.66545,"0","0","0","0",,P,"0"
"0","0","0","0",587.46601,"0","0","0","0",,P,"1"
"0","0","0","0",60.56250,"0","0","0","0",,P,"0"
"0","0","0","0",556.65708,"0","0","0","0",,P,"1"
"0","0","0","0",190.93099,"0","0","0","0",,P,"0"
"0","0","0","0",671.37628,"0","0","0","0",,P,"1"
"0","0","0","0",728.74845,"0","0","0","0",,P,"1"
"0","0","0","0",177.29479,"0","0","0","0",,P,"0"
"0","0","0","0",40.58347,"0","0","0","0",,P,"0"
"0","0","0","0",279.53809,"0","0","0","0",,P,"0"
"0","0","0","0",780.61322,"0","0","0","0",,P,"1"
"0","0","0","0",832.48678,"0","0","0","0",,P,"1"
"0","0","0","0",1847.13043,"0","0","0","0",,P,"2"
"0","0","0","0",1452.37889,"0","0","0","0",,P,"1"
"0","0","0","0",421.86152,"0","0","0","0",,P,"0"
"0","0","0","0",851.73794,"0","0","0","0",,P,"1"
"0","0","0","0",671.18194,"0","0","0","0",,P,"1"
"0","0","0","0",1155.93607,"0","0","0","0",,P,"1"
"0","0","0","0",774.30071,"0","0","0","0",,P,"1"
"0","0","0","0",646.98706,"0","0","0","0",,P,"1"
"0","0","0","0",579.28604,"0","0","0","0",,P,"1"
"0","0","0","0",139.19952,"0","0","0","0",,P,"0"
"0","0","0","0",585.74163,"0","0","0","0",,P,"1"
"0","0","0","0",253.79847,"0","0","0","0",,P,"0"
"0","0","0","0",227.21244,"0","0","0","0",,P,"0"
"0","0","0","0",447.03659,"0","0","0","0",,P,"0"
"0","0","0","0",528.10377,"0","0","0","0",,P,"1"
"0","0","0","0",481.55683,"0","0","0","0",,P,"0"
"0","0","0","0",189.63419,"0","0","0","0",,P,"0"
"0","0","0","0",926.45372,"0","0","0","0",,P,"1"
"0","0","0","0",226.85125,"0","0","0","0",,P,"0"
"0","0","0","0",471.27669,"0","0","0","0",,P,"0"
"0","0","0","0",1151.36796,"0","0","0","0",,P,"1"
"0","0","0","0",741.68933,"0","0","0","0",,P,"1"
"0","0","0","0",1193.87294,"0","0","0","0",,P,"1"
"0","0","0","0",563.86071,"0","0","0","0",,P,"1"
"0","0","0","0",329.82367,"0","0","0","0",,P,"0"
"0","0","0","0",126.37935,"0","0","0","0",,P,"0"
"0","0","0","0",317.90796,"0","0","0","0",,P,"0"
"0","0","0","0",224.39080,"0","0","0","0",,P,"0"
"0","0","0","0",1097.23289,"0","0","0","0",,P,"1"
"0","0","0","0",164.12002,"0","0","0","0",,P,"0"
"0","0","0","0",642.54745,"0","0","0","0",,P,"1"
"0","0","0","0",1075.41249,"0","0","0","0",,P,"1"
"0","0","0","0",297.44888,"0","0","0","0",,P,"0"
"0","0","0","0",1096.27249,"0","0","0","0",,P,"1"
"0","0","0","0",87.65756,"0","0","0","0",,P,"0"
"0","0","0","0",100.29565,"0","0","0","0",,P,"0"
"0","0","0","0",59.21645,"0","0","0","0",,P,"0"
"0","0","0","0",588.70084,"0","0","0","0",,P,"1"
"0","0","0","0",598.80631,"0","0","0","0",,P,"1"
"0","0","0","0",7.45557,"0","0","0","0",,P,"0"
"0","0","0","0",948.11417,"0","0","0","0",,P,"1"
"0","0","0","0",1406.62225,"0","0","0","0",,P,"1"
"0","0","0","0",122.40727,"0","0","0","0",,P,"0"
"0","0","0","0",502.13581,"0","0","0","0",,P,"1"
"0","0","0","0",621.21515,"0","0","0","0",,P,"1"
"0","0","0","0",439.02679,"0","0","0","0",,P,"0"
"0","0","0","0",386.13810,"0","0","0","0",,P,"0"
"0","0","0","0",333.02439,"0","0","0","0",,P,"0"
"0","0","0","0",940.02012,"0","0","0","0",,P,"1"
"0","0","0","0",325.81577,"0","0","0","0",,P,"0"
"0","0","0","0",223.25722,"0","0","0","0",,P,"0"
"0","0","0","0",1056.43232,"0","0","0","0",,P,"1"
"0","0","0","0",678.15740,"0","0","0","0",,P,"1"
"0","0","0","0",1043.21503,"0","0","0","0",,P,"1"
"0","0","0","0",20.93867,"0","0","0","0",,P,"0"
"0","0","0","0",81.68700,"0","0","0","0",,P,"0"
"0","0","0","0",705.20860,"0","0","0","0",,P,"1"
"0","0","0","0",136.06515,"0","0","0","0",,P,"0"
"0","0","0","0",256.42875,"0","0","0","0",,P,"0"
"0","0","0","0",37.60532,"0","0","0","0",,P,"0"
"0","0","0","0",159.22097,"0","0","0","0",,P,"0"
"0","0","0","0",1152.94788,"0","0","0","0",,P,"1"
"0","0","0","0",135.74460,"0","0","0","0",,P,"0"
"0","0","0","0",397.31105,"0","0","0","0",,P,"0"
"0","0","0","0",549.53702,"0","0","0","0",,P,"1"
"0","0","0","0",459.55390,"0","0","0","0",,P,"0"
"0","0","0","0",1011.12203,"0","0","0","0",,P,"1"
"0","0","0","0",67.66142,"0","0","0","0",,P,"0"
"0","0","0","0",998.39284,"0","0","0","0",,P,"1"
"0","0","0","0",392.00511,"0","0","0","0",,P,"0"
"0","0","0","0",31.74514,"0","0","0","0",,P,"0"
"0","0","0","0",241.34715,"0","0","0","0",,P,"0"
"0","0","0","0",47.33230,"0","0","0","0",,P,"0"
"0","0","0","0",704.33178,"0","0","0","0",,P,"1"
"0","0","0","0",130.40800,"0","0","0","0",,P,"0"
"0","0","0","0",192.46043,"0","0","0","0",,P,"0"
"0","0","0","0",170.87838,"0","0","0","0",,P,"0"
"0","0","0","0",530.55702,"0","0","0","0",,P,"1"
"0","0","0","0",182.43709,"0","0","0","0",,P,"0"
"0","0","0","0",288.63682,"0","0","0","0",,P,"0"
"0","0","0","0",328.62179,"0","0","0","0",,P,"0"
"0","0","0","0",396.95695,"0","0","0","0",,P,"0"
"0","0","0","0",457.07443,"0","0","0","0",,P,"0"
"0","0","0","0",144.40507,"0","0","0","0",,P,"0"
"0","0","0","0",60.58169,"0","0","0","0",,P,"0"
"0","0","0","0",246.74093,"0","0","0","0",,P,"0"
"0","0","0","0",207.32930,"0","0","0","0",,P,"0"
"0","0","0","0",190.29807,"0","0","0","0",,P,"0"
"0","0","0","0",288.74001,"0","0","0","0",,P,"0"
"0","0","0","0",354.67984,"0","0","0","0",,P,"0"
"0","0","0","0",246.72772,"0","0","0","0",,P,"0"
"0","0","0","0",337.74908,"0","0","0","0",,P,"0"
"0","0","0","0",634.71921,"0","0","0","0",,P,"1"
"0","0","0","0",1783.38878,"0","0","0","0",,P,"2"
"0","0","0","0",1331.87890,"0","0","0","0",,P,"1"
"0","0","0","0",1760.85370,"0","0","0","0",,P,"2"
"0","0","0","0",494.67494,"0","0","0","0",,P,"0"
"0","0","0","0",192.09580,"0","0","0","0",,P,"0"
"0","0","0","0",423.29885,"0","0","0","0",,P,"0"
"0","0","0","0",250.90425,"0","0","0","0",,P,"0"
"0","0","0","0",158.48474,"0","0","0","0",,P,"0"
"0","0","0","0",1735.85447,"0","0","0","0",,P,"2"
"0","0","0","0",103.73509,"0","0","0","0",,P,"0"
"0","0","0","0",732.36073,"0","0","0","0",,P,"1"
"0","0","0","0",587.60713,"0","0","0","0",,P,"1"
"0","0","0","0",802.52506,"0","0","0","0",,P,"1"
"0","0","0","0",222.43241,"0","0","0","0",,P,"0"
"0","0","0","0",200.82808,"0","0","0","0",,P,"0"
"0","0","0","0",1465.60852,"0","0","0","0",,P,"1"
"0","0","0","0",882.33794,"0","0","0","0",,P,"1"
"0","0","0","0",371.88951,"0","0","0","0",,P,"0"
"0","0","0","0",178.70631,"0","0","0","0",,P,"0"
"0","0","0","0",170.21236,"0","0","0","0",,P,"0"
"0","0","0","0",330.04375,"0","0","0","0",,P,"0"
"0","0","0","0",213.95886,"0","0","0","0",,P,"0"
"0","0","0","0",67.44117,"0","0","0","0",,P,"0"
"0","0","0","0",411.34104,"0","0","0","0",,P,"0"
"0","0","0","0",695.71278,"0","0","0","0",,P,"1"
"0","0","0","0",694.40729,"0","0","0","0",,P,"1"
"0","0","0","0",600.63585,"0","0","0","0",,P,"1"
"0","0","0","0",1354.81839,"0","0","0","0",,P,"1"
"0","0","0","0",440.54028,"0","0","0","0",,P,"0"
"0","0","0","0",535.03097,"0","0","0","0",,P,"1"
"0","0","0","0",478.34719,"0","0","0","0",,P,"0"
"0","0","0","0",46.40176,"0","0","0","0",,P,"0"
"0","0","0","0",328.76393,"0","0","0","0",,P,"0"
"0","0","0","0",51.53998,"0","0","0","0",,P,"0"
"0","0","0","0",95.52179,"0","0","0","0",,P,"0"
"0","0","0","0",774.56114,"0","0","0","0",,P,"1"
"0","0","0","0",1045.26204,"0","0","0","0",,P,"1"
"0","0","0","0",215.69560,"0","0","0","0",,P,"0"
"0","0","0","0",290.61731,"0","0","0","0",,P,"0"
"0","0","0","0",457.07436,"0","0","0","0",,P,"0"
"0","0","0","0",350.00792,"0","0","0","0",,P,"0"
"0","0","0","0",119.32671,"0","0","0","0",,P,"0"
"0","0","0","0",27.93883,"0","0","0","0",,P,"0"
"0","0","0","0",1360.35980,"0","0","0","0",,P,"1"
"0","0","0","0",957.24364,"0","0","0","0",,P,"1"
"0","0","0","0",199.12429,"0","0","0","0",,P,"0"
"0","0","0","0",327.61751,"0","0","0","0",,P,"0"
"0","0","0","0",1382.32856,"0","0","0","0",,P,"1"
"0","0","0","0",264.47696,"0","0","0","0",,P,"0"
"0","0","0","0",1027.34819,"0","0","0","0",,P,"1"
"0","0","0","0",305.44484,"0","0","0","0",,P,"0"
"0","0","0","0",244.14810,"0","0","0","0",,P,"0"
"0","0","0","0",466.30485,"0","0","0","0",,P,"0"
"0","0","0","0",235.91857,"0","0","0","0",,P,"0"
"0","0","0","0",170.28284,"0","0","0","0",,P,"0"
"0","0","0","0",290.75412,"0","0","0","0",,P,"0"
"0","0","0","0",472.99418,"0","0","0","0",,P,"0"
"0","0","0","0",406.58453,"0","0","0","0",,P,"0"
"0","0","0","0",756.96005,"0","0","0","0",,P,"1"
"0","0","0","0",1926.60300,"0","0","0","0",,P,"2"
"0","0","0","0",148.92328,"0","0","0","0",,P,"0"
"0","0","0","0",403.23198,"0","0","0","0",,P,"0"
"0","0","0","0",871.84338,"0","0","0","0",,P,"1"
"0","0","0","0",96.81867,"0","0","0","0",,P,"0"
"0","0","0","0",642.16758,"0","0","0","0",,P,"1"
"0","0","0","0",247.43789,"0","0","0","0",,P,"0"
"0","0","0","0",67.13890,"0","0","0","0",,P,"0"
"0","0","0","0",241.90199,"0","0","0","0",,P,"0"
"0","0","0","0",1664.32651,"0","0","0","0",,P,"2"
"0","0","0","0",871.92237,"0","0","0","0",,P,"1"
"0","0","0","0",2428.58090,"0","0","0","0",,P,"2"
"0","0","0","0",301.07370,"0","0","0","0",,P,"0"
"0","0","0","0",883.02437,"0","0","0","0",,P,"1"
"0","0","0","0",193.92388,"0","0","0","0",,P,"0"
"0","0","0","0",65.23179,"0","0","0","0",,P,"0"
"0","0","0","0",329.25038,"0","0","0","0",,P,"0"
"0","0","0","0",687.30046,"0","0","0","0",,P,"1"
"0","0","0","0",419.77845,"0","0","0","0",,P,"0"
"0","0","0","0",1634.23799,"0","0","0","0",,P,"2"
"0","0","0","0",183.02883,"0","0","0","0",,P,"0"
"0","0","0","0",174.22076,"0","0","0","0",,P,"0"
"0","0","0","0",370.03661,"0","0","0","0",,P,"0"
"0","0","0","0",634.54354,"0","0","0","0",,P,"1"
"0","0","0","0",203.12165,"0","0","0","0",,P,"0"
"0","0","0","0",187.56797,"0","0","0","0",,P,"0"
"0","0","0","0",262.44099,"0","0","0","0",,P,"0"
"0","0","0","0",236.74293,"0","0","0","0",,P,"0"
"0","0","0","0",176.15957,"0","0","0","0",,P,"0"
"0","0","0","0",853.33351,"0","0","0","0",,P,"1"
"0","0","0","0",184.33868,"0","0","0","0",,P,"0"
"0","0","0","0",450.42515,"0","0","0","0",,P,"0"
"0","0","0","0",628.92188,"0","0","0","0",,P,"1"
"0","0","0","0",514.99619,"0","0","0","0",,P,"1"
"0","0","0","0",161.95965,"0","0","0","0",,P,"0"
"0","0","0","0",82.77604,"0","0","0","0",,P,"0"
"0","0","0","0",102.32930,"0","0","0","0",,P,"0"
"0","0","0","0",444.61058,"0","0","0","0",,P,"0"
"0","0","0","0",168.20211,"0","0","0","0",,P,"0"
"0","0","0","0",135.65073,"0","0","0","0",,P,"0"
"0","0","0","0",895.00588,"0","0","0","0",,P,"1"
"0","0","0","0",744.96180,"0","0","0","0",,P,"1"
"0","0","0","0",543.06505,"0","0","0","0",,P,"1"
"0","0","0","0",162.14527,"0","0","0","0",,P,"0"
"0","0","0","0",612.66282,"0","0","0","0",,P,"1"
"0","0","0","0",3011.78873,"0","0","0","0",,P,"3"
"0","0","0","0",1135.83052,"0","0","0","0",,P,"1"
"0","0","0","0",168.68701,"0","0","0","0",,P,"0"
"0","0","0","0",736.55660,"0","0","0","0",,P,"1"
"0","0","0","0",46.90633,"0","0","0","0",,P,"0"
"0","0","0","0",589.13090,"0","0","0","0",,P,"1"
"0","0","0","0",517.19870,"0","0","0","0",,P,"1"
"0","0","0","0",607.94804,"0","0","0","0",,P,"1"
"0","0","0","0",337.86369,"0","0","0","0",,P,"0"
"0","0","0","0",295.54093,"0","0","0","0",,P,"0"
"0","0","0","0",756.17062,"0","0","0","0",,P,"1"
"0","0","0","0",121.28061,"0","0","0","0",,P,"0"
"0","0","0","0",296.38775,"0","0","0","0",,P,"0"
"0","0","0","0",839.36106,"0","0","0","0",,P,"1"
"0","0","0","0",197.23938,"0","0","0","0",,P,"0"
"0","0","0","0",204.15368,"0","0","0","0",,P,"0"
"0","0","0","0",185.93165,"0","0","0","0",,P,"0"
"0","0","0","0",1183.70245,"0","0","0","0",,P,"1"
"0","0","0","0",228.76705,"0","0","0","0",,P,"0"
"0","0","0","0",253.83712,"0","0","0","0",,P,"0"
"0","0","0","0",46.04152,"0","0","0","0",,P,"0"
"0","0","0","0",88.33303,"0","0","0","0",,P,"0"
"0","0","0","0",29.21941,"0","0","0","0",,P,"0"
"0","0","0","0",82.69905,"0","0","0","0",,P,"0"
"0","0","0","0",121.54014,"0","0","0","0",,P,"0"
"0","0","0","0",44.25132,"0","0","0","0",,P,"0"
"0","0","0","0",43.64260,"0","0","0","0",,P,"0"
"0","0","0","0",365.45567,"0","0","0","0",,P,"0"
"0","0","0","0",479.09446,"0","0","0","0",,P,"0"
"0","0","0","0",74.74342,"0","0","0","0",,P,"0"
"0","0","0","0",201.70430,"0","0","0","0",,P,"0"
"0","0","0","0",910.27300,"0","0","0","0",,P,"1"
"0","0","0","0",89.17587,"0","0","0","0",,P,"0"
"0","0","0","0",129.60297,"0","0","0","0",,P,"0"
"0","0","0","0",120.06499,"0","0","0","0",,P,"0"
"0","0","0","0",124.39968,"0","0","0","0",,P,"0"
"0","0","0","0",325.27191,"0","0","0","0",,P,"0"
"0","0","0","0",404.55910,"0","0","0","0",,P,"0"
"0","0","0","0",82.78588,"0","0","0","0",,P,"0"
"0","0","0","0",50.01562,"0","0","0","0",,P,"0"
"0","0","0","0",1091.92227,"0","0","0","0",,P,"1"
"0","0","0","0",285.78988,"0","0","0","0",,P,"0"
"0","0","0","0",335.11177,"0","0","0","0",,P,"0"
"0","0","0","0",260.55991,"0","0","0","0",,P,"0"
"0","0","0","0",159.93643,"0","0","0","0",,P,"0"
"0","0","0","0",120.12366,"0","0","0","0",,P,"0"
"0","0","0","0",1519.84349,"0","0","0","0",,P,"2"
"0","0","0","0",72.18580,"0","0","0","0",,P,"0"
"0","0","0","0",67.38160,"0","0","0","0",,P,"0"
"0","0","0","0",3.64521,"0","0","0","0",,P,"0"
"0","0","0","0",171.14215,"0","0","0","0",,P,"0"
"0","0","0","0",416.90522,"0","0","0","0",,P,"0"
"0","0","0","0",187.60083,"0","0","0","0",,P,"0"
"0","0","0","0",106.89877,"0","0","0","0",,P,"0"
"0","0","0","0",35.64720,"0","0","0","0",,P,"0"
"0","0","0","0",412.00106,"0","0","0","0",,P,"0"
"0","0","0","0",778.75859,"0","0","0","0",,P,"1"
"0","0","0","0",694.80986,"0","0","0","0",,P,"1"
"0","0","0","0",49.59339,"0","0","0","0",,P,"0"
"0","0","0","0",159.80981,"0","0","0","0",,P,"0"
"0","0","0","0",325.71365,"0","0","0","0",,P,"0"
"0","0","0","0",188.44829,"0","0","0","0",,P,"0"
"0","0","0","0",125.56913,"0","0","0","0",,P,"0"
"0","0","0","0",35.23403,"0","0","0","0",,P,"0"
"0","0","0","0",642.08701,"0","0","0","0",,P,"1"
"0","0","0","0",80.74656,"0","0","0","0",,P,"0"
"0","0","0","0",294.09695,"0","0","0","0",,P,"0"
"0","0","0","0",99.59004,"0","0","0","0",,P,"0"
"0","0","0","0",196.06423,"0","0","0","0",,P,"0"
"0","0","0","0",680.34996,"0","0","0","0",,P,"1"
"0","0","0","0",170.73250,"0","0","0","0",,P,"0"
"0","0","0","0",125.39070,"0","0","0","0",,P,"0"
"0","0","0","0",67.92510,"0","0","0","0",,P,"0"
"0","0","0","0",318.71804,"0","0","0","0",,P,"0"
"0","0","0","0",328.52715,"0","0","0","0",,P,"0"
"0","0","0","0",884.47130,"0","0","0","0",,P,"1"
"0","0","0","0",446.68429,"0","0","0","0",,P,"0"
"0","0","0","0",113.15011,"0","0","0","0",,P,"0"
"0","0","0","0",508.81446,"0","0","0","0",,P,"1"
"0","0","0","0",379.44249,"0","0","0","0",,P,"0"
"0","0","0","0",43.13351,"0","0","0","0",,P,"0"
"0","0","0","0",363.82531,"0","0","0","0",,P,"0"
"0","0","0","0",24.81501,"0","0","0","0",,P,"0"
"0","0","0","0",1105.45463,"0","0","0","0",,P,"1"
"0","0","0","0",125.37638,"0","0","0","0",,P,"0"
"0","0","0","0",244.84750,"0","0","0","0",,P,"0"
"0","0","0","0",172.07377,"0","0","0","0",,P,"0"
"0","0","0","0",430.61514,"0","0","0","0",,P,"0"
"0","0","0","0",665.48881,"0","0","0","0",,P,"1"
"0","0","0","0",456.70724,"0","0","0","0",,P,"0"
"0","0","0","0",470.01690,"0","0","0","0",,P,"0"
"0","0","0","0",3459.36894,"0","0","0","0",,P,"3"
"0","0","0","0",365.11973,"0","0","0","0",,P,"0"
"0","0","0","0",261.81500,"0","0","0","0",,P,"0"
"0","0","0","0",804.01701,"0","0","0","0",,P,"1"
"0","0","0","0",164.40292,"0","0","0","0",,P,"0"
"0","0","0","0",381.35916,"0","0","0","0",,P,"0"
"0","0","0","0",961.65897,"0","0","0","0",,P,"1"
"0","0","0","0",575.57151,"0","0","0","0",,P,"1"
"0","0","0","0",765.50664,"0","0","0","0",,P,"1"
"0","0","0","0",966.22270,"0","0","0","0",,P,"1"
"0","0","0","0",1211.09673,"0","0","0","0",,P,"1"
"0","0","0","0",1341.05545,"0","0","0","0",,P,"1"
"0","0","0","0",298.23161,"0","0","0","0",,P,"0"
"0","0","0","0",421.96522,"0","0","0","0",,P,"0"
"0","0","0","0",376.79321,"0","0","0","0",,P,"0"
"0","0","0","0",1239.86465,"0","0","0","0",,P,"1"
"0","0","0","0",936.17642,"0","0","0","0",,P,"1"
"0","0","0","0",132.44269,"0","0","0","0",,P,"0"
"0","0","0","0",963.85944,"0","0","0","0",,P,"1"
"0","0","0","0",54.68448,"0","0","0","0",,P,"0"
"0","0","0","0",2205.13109,"0","0","0","0",,P,"2"
"0","0","0","0",194.33963,"0","0","0","0",,P,"0"
"0","0","0","0",1208.62514,"0","0","0","0",,P,"1"
"0","0","0","0",72.34056,"0","0","0","0",,P,"0"
"0","0","0","0",47.51059,"0","0","0","0",,P,"0"
"0","0","0","0",50.94203,"0","0","0","0",,P,"0"
"0","0","0","0",825.98390,"0","0","0","0",,P,"1"
"0","0","0","0",530.02832,"0","0","0","0",,P,"1"
"0","0","0","0",395.79750,"0","0","0","0",,P,"0"
"0","0","0","0",64.14318,"0","0","0","0",,P,"0"
"0","0","0","0",73.29730,"0","0","0","0",,P,"0"
"0","0","0","0",37.37613,"0","0","0","0",,P,"0"
"0","0","0","0",111.32140,"0","0","0","0",,P,"0"
"0","0","0","0",234.29364,"0","0","0","0",,P,"0"
"0","0","0","0",593.87302,"0","0","0","0",,P,"1"
"0","0","0","0",334.00553,"0","0","0","0",,P,"0"
"0","0","0","0",161.48612,"0","0","0","0",,P,"0"
"0","0","0","0",1280.65270,"0","0","0","0",,P,"1"
"0","0","0","0",870.24336,"0","0","0","0",,P,"1"
"0","0","0","0",901.30472,"0","0","0","0",,P,"1"
"0","0","0","0",62.52225,"0","0","0","0",,P,"0"
"0","0","0","0",140.64132,"0","0","0","0",,P,"0"
"0","0","0","0",227.47727,"0","0","0","0",,P,"0"
"0","0","0","0",115.58664,"0","0","0","0",,P,"0"
"0","0","0","0",666.70381,"0","0","0","0",,P,"1"
"0","0","0","0",180.15701,"0","0","0","0",,P,"0"
"0","0","0","0",69.09513,"0","0","0","0",,P,"0"
"0","0","0","0",508.46792,"0","0","0","0",,P,"1"
"0","0","0","0",127.36607,"0","0","0","0",,P,"0"
"0","0","0","0",198.00167,"0","0","0","0",,P,"0"
"0","0","0","0",975.26003,"0","0","0","0",,P,"1"
"0","0","0","0",337.34856,"0","0","0","0",,P,"0"
"0","0","0","0",669.64807,"0","0","0","0",,P,"1"
"0","0","0","0",457.89558,"0","0","0","0",,P,"0"
"0","0","0","0",214.82719,"0","0","0","0",,P,"0"
"0","0","0","0",43.36516,"0","0","0","0",,P,"0"
"0","0","0","0",344.10728,"0","0","0","0",,P,"0"
"0","0","0","0",161.94934,"0","0","0","0",,P,"0"
"0","0","0","0",630.54332,"0","0","0","0",,P,"1"
"0","0","0","0",281.11130,"0","0","0","0",,P,"0"
"0","0","0","0",2074.28623,"0","0","0","0",,P,"2"
"0","0","0","0",724.98045,"0","0","0","0",,P,"1"
"0","0","0","0",436.91001,"0","0","0","0",,P,"0"
"0","0","0","0",1206.50517,"0","0","0","0",,P,"1"
"0","0","0","0",242.08974,"0","0","0","0",,P,"0"
"0","0","0","0",219.65828,"0","0","0","0",,P,"0"
"0","0","0","0",311.66805,"0","0","0","0",,P,"0"
"0","0","0","0",112.11748,"0","0","0","0",,P,"0"
"0","0","0","0",165.79746,"0","0","0","0",,P,"0"
"0","0","0","0",283.47597,"0","0","0","0",,P,"0"
"0","0","0","0",329.65460,"0","0","0","0",,P,"0"
"0","0","0","0",574.58086,"0","0","0","0",,P,"1"
"0","0","0","0",118.95865,"0","0","0","0",,P,"0"
"0","0","0","0",47.90086,"0","0","0","0",,P,"0"
"0","0","0","0",127.56418,"0","0","0","0",,P,"0"
"0","0","0","0",109.43554,"0","0","0","0",,P,"0"
"0","0","0","0",416.26864,"0","0","0","0",,P,"0"
"0","0","0","0",687.14961,"0","0","0","0",,P,"1"
"0","0","0","0",3.85588,"0","0","0","0",,P,"0"
"0","0","0","0",594.70845,"0","0","0","0",,P,"1"
"0","0","0","0",98.23404,"0","0","0","0",,P,"0"
"0","0","0","0",67.86111,"0","0","0","0",,P,"0"
"0","0","0","0",538.02173,"0","0","0","0",,P,"1"
"0","0","0","0",449.47693,"0","0","0","0",,P,"0"
"0","0","0","0",86.63282,"0","0","0","0",,P,"0"
"0","0","0","0",1240.94268,"0","0","0","0",,P,"1"
"0","0","0","0",24.37220,"0","0","0","0",,P,"0"
"0","0","0","0",93.76777,"0","0","0","0",,P,"0"
"0","0","0","0",480.65171,"0","0","0","0",,P,"0"
"0","0","0","0",486.03332,"0","0","0","0",,P,"0"
"0","0","0","0",453.96914,"0","0","0","0",,P,"0"
"0","0","0","0",136.06968,"0","0","0","0",,P,"0"
"0","0","0","0",676.82831,"0","0","0","0",,P,"1"
"0","0","0","0",782.58490,"0","0","0","0",,P,"1"
"0","0","0","0",408.53353,"0","0","0","0",,P,"0"
"0","0","0","0",198.34975,"0","0","0","0",,P,"0"
"0","0","0","0",2776.12649,"0","0","0","0",,P,"3"
"0","0","0","0",62.94669,"0","0","0","0",,P,"0"
"0","0","0","0",429.48171,"0","0","0","0",,P,"0"
"0","0","0","0",98.97423,"0","0","0","0",,P,"0"
"0","0","0","0",72.14655,"0","0","0","0",,P,"0"
"0","0","0","0",96.53854,"0","0","0","0",,P,"0"
"0","0","0","0",88.32268,"0","0","0","0",,P,"0"
"0","0","0","0",145.91922,"0","0","0","0",,P,"0"
"0","0","0","0",188.99351,"0","0","0","0",,P,"0"
"0","0","0","0",93.78796,"0","0","0","0",,P,"0"
"0","0","0","0",406.93470,"0","0","0","0",,P,"0"
"0","0","0","0",263.96842,"0","0","0","0",,P,"0"
"0","0","0","0",211.28121,"0","0","0","0",,P,"0"
"0","0","0","0",178.36995,"0","0","0","0",,P,"0"
"0","0","0","0",70.14148,"0","0","0","0",,P,"0"
"0","0","0","0",176.57915,"0","0","0","0",,P,"0"
"0","0","0","0",47.28787,"0","0","0","0",,P,"0"
"0","0","0","0",152.00673,"0","0","0","0",,P,"0"
"0","0","0","0",207.42697,"0","0","0","0",,P,"0"
"0","0","0","0",208.09386,"0","0","0","0",,P,"0"
"0","0","0","0",40.74651,"0","0","0","0",,P,"0"
"0","0","0","0",154.35687,"0","0","0","0",,P,"0"
"0","0","0","0",105.48501,"0","0","0","0",,P,"0"
"0","0","0","0",332.74836,"0","0","0","0",,P,"0"
"0","0","0","0",325.47861,"0","0","0","0",,P,"0"
"0","0","0","0",1818.04247,"0","0","0","0",,P,"2"
"0","0","0","0",154.05634,"0","0","0","0",,P,"0"
"0","0","0","0",511.74221,"0","0","0","0",,P,"1"
"0","0","0","0",70.36333,"0","0","0","0",,P,"0"
"0","0","0","0",468.16241,"0","0","0","0",,P,"0"
"0","0","0","0",117.99778,"0","0","0","0",,P,"0"
"0","0","0","0",285.25749,"0","0","0","0",,P,"0"
"0","0","0","0",292.85755,"0","0","0","0",,P,"0"
"0","0","0","0",392.55490,"0","0","0","0",,P,"0"
"0","0","0","0",221.41245,"0","0","0","0",,P,"0"
"0","0","0","0",246.84629,"0","0","0","0",,P,"0"
"0","0","0","0",562.45613,"0","0","0","0",,P,"1"
"0","0","0","0",181.64147,"0","0","0","0",,P,"0"
"0","0","0","0",394.18773,"0","0","0","0",,P,"0"
"0","0","0","0",61.73427,"0","0","0","0",,P,"0"
"0","0","0","0",316.27536,"0","0","0","0",,P,"0"
"0","0","0","0",335.94843,"0","0","0","0",,P,"0"
"0","0","0","0",140.05981,"0","0","0","0",,P,"0"
"0","0","0","0",371.67381,"0","0","0","0",,P,"0"
"0","0","0","0",111.78332,"0","0","0","0",,P,"0"
"0","0","0","0",240.35390,"0","0","0","0",,P,"0"
